Wavelength (nm),Intensity (a.u.),Z Axis,
,eem_perm_10min_unito_dial_EX_250.00,eem_perm_10min_unito_dial_EX_260.00,eem_perm_10min_unito_dial_EX_270.00,eem_perm_10min_unito_dial_EX_280.00,eem_perm_10min_unito_dial_EX_290.00,eem_perm_10min_unito_dial_EX_300.00,eem_perm_10min_unito_dial_EX_310.00,eem_perm_10min_unito_dial_EX_320.00,eem_perm_10min_unito_dial_EX_330.00,eem_perm_10min_unito_dial_EX_340.00,eem_perm_10min_unito_dial_EX_350.00,eem_perm_10min_unito_dial_EX_360.00,eem_perm_10min_unito_dial_EX_370.00,eem_perm_10min_unito_dial_EX_380.00,eem_perm_10min_unito_dial_EX_390.00,eem_perm_10min_unito_dial_EX_400.00,eem_perm_10min_unito_dial_EX_410.00,eem_perm_10min_unito_dial_EX_420.00,eem_perm_10min_unito_dial_EX_430.00,eem_perm_10min_unito_dial_EX_440.00,eem_perm_10min_unito_dial_EX_450.00,eem_perm_10min_unito_dial_EX_460.00,eem_perm_10min_unito_dial_EX_470.00,eem_perm_10min_unito_dial_EX_480.00,eem_perm_10min_unito_dial_EX_490.00,eem_perm_10min_unito_dial_EX_500.00,eem_perm_10min_unito_dial_ext_EX_250.00,eem_perm_10min_unito_dial_ext_EX_260.00,eem_perm_10min_unito_dial_ext_EX_270.00,eem_perm_10min_unito_dial_ext_EX_280.00,eem_perm_10min_unito_dial_ext_EX_290.00,eem_perm_10min_unito_dial_ext_EX_300.00,eem_perm_10min_unito_dial_ext_EX_310.00,eem_perm_10min_unito_dial_ext_EX_320.00,eem_perm_10min_unito_dial_ext_EX_330.00,eem_perm_10min_unito_dial_ext_EX_340.00,eem_perm_10min_unito_dial_ext_EX_350.00,eem_perm_10min_unito_dial_ext_EX_360.00,eem_perm_10min_unito_dial_ext_EX_370.00,eem_perm_10min_unito_dial_ext_EX_380.00,eem_perm_10min_unito_dial_ext_EX_390.00,eem_perm_10min_unito_dial_ext_EX_400.00,eem_perm_10min_unito_dial_ext_EX_410.00,eem_perm_10min_unito_dial_ext_EX_420.00,eem_perm_10min_unito_dial_ext_EX_430.00,eem_perm_10min_unito_dial_ext_EX_440.00,eem_perm_10min_unito_dial_ext_EX_450.00,eem_perm_10min_unito_dial_ext_EX_460.00,eem_perm_10min_unito_dial_ext_EX_470.00,eem_perm_10min_unito_dial_ext_EX_480.00,eem_perm_10min_unito_dial_ext_EX_490.00,eem_perm_10min_unito_dial_ext_EX_500.00,eem_perm_10min_unito_dial_ext_EX_510.00,eem_perm_10min_unito_dial_ext_EX_520.00,eem_perm_10min_unito_dial_ext_EX_530.00,eem_perm_10min_unito_dial_ext_EX_540.00,eem_perm_10min_unito_dial_ext_EX_550.00,eem_perm_10min_unito_dial_ext_EX_560.00,eem_perm_10min_unito_dial_ext_EX_570.00,eem_perm_10min_unito_dial_ext_EX_580.00,eem_perm_10min_unito_dial_ext_EX_590.00,eem_perm_10min_unito_dial_ext_EX_600.00
371.059997558594,78.6059112548828,96.4513778686523,126.203086853027,145.21452331543,136.770690917969,101.630310058594,90.7762908935547,91.4187164306641,93.4014434814453,74.3842315673828,57.7190551757812,391.085144042969,1000,1000,15.5293951034546,10.1818408966064,6.56871700286865,5.32603549957275,5.17628002166748,3.25023627281189,2.36382508277893,2.36235117912292,2.49921131134033,1.94349551200867,1.36067485809326,1.62596809864044,77.1097564697266,96.0158538818359,125.335487365723,147.3056640625,140.748672485352,105.302337646484,91.6879730224609,91.4441757202148,92.4442901611328,72.2577438354492,54.6391754150391,358.796539306641,1000,1000,16.4092311859131,10.1134986877441,6.55289316177368,5.04288864135742,4.64563894271851,2.84895539283752,2.40081930160522,1.94352567195892,2.10603642463684,1.99678933620453,1.40275073051453,1.85690248012543,1.55095028877258,1.12359547615051,1.27454578876495,0.834833443164825,1.10533428192139,0.974938333034515,0.483208507299423,0.506255865097046,0.0806256607174873,0.140755861997604
373.029998779297,79.4954071044922,98.1702575683594,125.826370239258,144.019271850586,140.38313293457,108.086143493652,97.8206481933594,101.918464660645,98.7201309204102,86.3932647705078,59.5970497131348,140.524002075195,1000,1000,27.7481689453125,10.7956686019897,7.08618354797363,5.04339075088501,5.51557970046997,3.51853370666504,2.76537609100342,2.44125175476074,2.42639517784119,1.9364527463913,1.45567393302917,1.46855819225311,78.4578475952148,95.6007919311523,119.373107910156,142.502258300781,138.759414672852,105.752342224121,101.510986328125,101.66185760498,99.8710784912109,84.050407409668,58.1971435546875,143.557586669922,1000,1000,26.7498569488525,10.0613260269165,6.72381925582886,5.46626424789429,5.07491970062256,3.07535457611084,2.42436480522156,2.45944738388062,2.28497624397278,1.88579773902893,1.47373199462891,1.28473258018494,1.26689183712006,1.06593573093414,1.26019763946533,1.11335504055023,0.86870676279068,1.53946352005005,0.586579084396362,0.716845870018005,0.711125135421753,0.833159804344177
375,83.2640075683594,100.456619262695,123.927276611328,144.641830444336,141.456832885742,112.124298095703,105.684326171875,108.837539672852,110.472969055176,95.2225723266602,68.2531127929688,72.8638305664062,1000,1000,80.0951309204102,12.3660097122192,8.56237983703613,5.99468612670898,5.19980907440186,3.61651754379272,2.51647305488586,2.48013091087341,2.40348887443542,2.2928671836853,1.67950999736786,1.57687258720398,83.3270416259766,99.6723480224609,120.431365966797,143.732498168945,140.248397827148,113.989639282227,106.651298522949,105.192520141602,112.795791625977,93.8500671386719,65.60986328125,70.3243103027344,1000,1000,77.197021484375,11.6208543777466,7.84784650802612,5.3600902557373,5.33189344406128,3.67113184928894,2.84301400184631,2.35633635520935,2.08439254760742,2.30974960327148,1.63301658630371,1.57857811450958,1.49944591522217,1.41026794910431,1.08660221099854,1.03726172447205,1.14136648178101,1.60628235340118,0.0601902008056641,0.43572986125946,0.553841292858124,0.708918213844299
376.959991455078,83.8473815917969,94.8264236450195,120.376312255859,138.905731201172,138.462432861328,113.905494689941,113.21509552002,114.561584472656,119.490943908691,106.514305114746,75.3629760742188,50.9637870788574,1000,1000,239.986068725586,13.1493053436279,9.50112342834473,5.97708225250244,5.74554920196533,3.75575876235962,2.94956231117249,2.26252937316895,2.66620588302612,2.4029848575592,1.78094398975372,1.75254118442535,84.7062377929688,97.1504287719727,116.276481628418,141.596374511719,140.744384765625,119.001258850098,114.199844360352,118.214111328125,118.439659118652,103.873397827148,74.2765502929688,51.4948539733887,1000,1000,250.114791870117,12.8979997634888,8.66242027282715,5.99393892288208,5.44547748565674,3.68841075897217,2.89489197731018,2.61234998703003,2.19363117218018,2.44273591041565,1.85964739322662,1.753821849823,1.53769016265869,1.5081239938736,1.38822603225708,1.13301014900208,1.10969543457031,0.855773627758026,0.955452024936676,0.724900364875793,0.316130548715591,0.363160938024521
378.929992675781,85.6001205444336,99.1654663085938,119.614112854004,142.305068969727,137.957717895508,121.583908081055,121.36457824707,127.673965454102,124.989028930664,118.960342407227,83.1955490112305,51.7818183898926,987.669555664062,1000,742.500183105469,16.2291316986084,9.64691734313965,6.34267616271973,5.70297145843506,4.06884717941284,2.8354766368866,2.71404361724854,2.52963638305664,2.14016032218933,1.93349421024322,1.60247075557709,83.475959777832,98.6013031005859,120.739334106445,141.69221496582,139.080261230469,118.519836425781,117.989646911621,126.361846923828,134.185852050781,113.418266296387,79.9880828857422,49.9067840576172,882.815368652344,1000,728.8896484375,15.4104270935059,9.55996131896973,6.24844598770142,5.50122213363647,3.83571743965149,2.81690120697021,2.35006213188171,2.44052743911743,2.33530759811401,1.85735511779785,1.34537196159363,1.478755235672,1.60898685455322,1.1686794757843,0.929656028747559,1.3019243478775,1.73270189762115,0.774085998535156,0.510055422782898,0.159872099757195,0.143595635890961
381.070007324219,91.6325759887695,101.380043029785,116.704933166504,136.960037231445,140.260482788086,124.173530578613,125.178977966309,133.243942260742,137.064971923828,125.382751464844,95.4198455810547,54.7445259094238,405.244140625,1000,1000,17.4544773101807,10.6371402740479,6.81541872024536,6.36921262741089,4.29268932342529,2.87505221366882,2.53999543190002,2.60212087631226,2.4235143661499,1.96831655502319,1.69150459766388,88.571647644043,96.5886764526367,115.506782531738,133.709396362305,139.147109985352,122.446594238281,129.163650512695,135.022842407227,135.641510009766,127.114433288574,91.6809463500977,57.6225929260254,418.020843505859,1000,1000,18.6814594268799,10.221040725708,6.78154373168945,5.99250936508179,3.82982969284058,2.78636717796326,2.96535420417786,2.57082366943359,2.29006123542786,1.72923707962036,1.94094812870026,1.43355166912079,1.58269584178925,1.17145204544067,1.42740619182587,1.03449642658234,1.50584959983826,0.0601793341338634,-0.0723641365766525,0.553928971290588,0.895625233650207
383.070007324219,96.1611557006836,97.3232650756836,117.804695129395,132.7275390625,139.863555908203,124.977912902832,135.063110351562,145.354736328125,149.557144165039,138.821151733398,104.642478942871,62.2137413024902,180.729858398438,1000,1000,36.7903289794922,11.6821165084839,7.44888353347778,6.27896070480347,4.49375295639038,3.15583753585815,2.77316641807556,2.88055634498596,2.28157567977905,2.26324820518494,1.87709367275238,90.8034362792969,97.9270401000977,115.732574462891,135.106384277344,139.948791503906,126.953590393066,134.184860229492,144.831115722656,150.963134765625,138.038833618164,101.278701782227,61.0175895690918,177.749237060547,1000,1000,38.6322708129883,12.1016216278076,6.56414747238159,5.86675119400024,4.15437316894531,3.11830711364746,2.65883803367615,2.67479014396667,2.07211780548096,1.80159521102905,2.25179123878479,1.95784115791321,1.42972028255463,1.32068407535553,0.906618297100067,1.43712568283081,1.43513202667236,0.608087599277496,0.0717926621437073,0.319463282823563,0.648929297924042
385.070007324219,96.6242446899414,98.4272918701172,114.273132324219,134.187652587891,140.101638793945,132.090805053711,143.023422241211,152.964157104492,161.984420776367,156.215347290039,114.266937255859,67.9096450805664,83.6979141235352,1000,1000,126.160354614258,12.970986366272,7.65450143814087,6.75789833068848,4.63250923156738,3.48432064056396,2.92614269256592,2.38724756240845,2.5200457572937,2.32733464241028,1.93944311141968,97.451042175293,98.6943359375,116.87622833252,134.084014892578,140.832153320312,129.350326538086,143.13899230957,157.881225585938,158.054443359375,152.830993652344,110.801902770996,68.3740844726563,85.6255035400391,1000,1000,123.028587341309,13.8102169036865,7.18692684173584,6.45676517486572,4.45731401443481,3.43474817276001,2.89991521835327,3.04983878135681,2.44795560836792,2.44531321525574,1.862637758255,1.94467735290527,1.79592323303223,1.31167614459991,1.14300560951233,1.45411682128906,1.43916749954224,0.908045291900635,0.0726902633905411,0.0782105401158333,0.428234964609146
387.070007324219,97.2602767944336,100.450782775879,116.990997314453,134.337265014648,141.059280395508,137.28190612793,151.323394775391,162.784881591797,167.407150268555,161.870819091797,123.981369018555,74.4934463500977,61.500358581543,1000,1000,347.087585449219,14.7866153717041,8.50294971466065,6.59348058700562,5.17111206054687,3.82349061965942,3.15122079849243,2.75516605377197,2.2792022228241,2.16349601745605,2.47576427459717,96.9465637207031,97.8231658935547,114.747611999512,132.669738769531,139.307235717773,133.672149658203,148.083633422852,161.565475463867,172.098739624023,162.320037841797,122.895385742187,74.0382308959961,60.8392677307129,1000,1000,345.671081542969,14.6782493591309,8.54797744750977,6.39443206787109,4.63694095611572,3.31703019142151,3.07979965209961,2.63415360450745,2.22707891464233,2.26314353942871,1.97516083717346,1.52946770191193,1.76211452484131,1.2591724395752,1.23954129219055,1.64149701595306,1.63629186153412,0.911300122737885,0.647063076496124,0.0775013566017151,0.286348342895508
389.070007324219,100.887756347656,100.914344787598,113.909469604492,131.449447631836,141.529998779297,141.55143737793,156.557479858398,171.583923339844,179.451156616211,170.85954284668,135.185180664062,82.0289840698242,61.3952484130859,901.046203613281,1000,988.137817382813,17.4273872375488,9.60593318939209,7.27470302581787,5.0310549736023,3.98465442657471,3.2802426815033,2.85271620750427,2.47111749649048,2.47311305999756,2.40285992622375,96.9363708496094,99.6499862670898,112.931037902832,131.156356811523,144.656646728516,137.579620361328,157.65673828125,174.262283325195,178.756927490234,173.677642822266,137.292266845703,82.4903106689453,59.8595237731934,866.456848144531,1000,1000,17.356014251709,9.32400989532471,7.13338041305542,5.21750545501709,3.76892805099487,3.097904920578,3.08239793777466,2.7755913734436,2.27160024642944,2.42362594604492,2.34292483329773,1.68664002418518,1.4225959777832,1.34037888050079,1.51466834545135,1.91415309906006,0.820777356624603,0.723746061325073,0.554235935211182,0.140026599168777
391.070007324219,106.107864379883,101.149887084961,114.371490478516,132.106903076172,142.137985229492,144.887512207031,161.608505249023,182.039474487305,191.51628112793,180.176391601562,149.910720825195,91.9202346801758,65.7367324829102,429.26513671875,1000,1000,20.3262023925781,11.068154335022,7.93228578567505,5.39733552932739,4.18211030960083,3.30371379852295,3.04953026771545,2.16888070106506,2.31492805480957,3.28049683570862,101.253326416016,103.831398010254,113.101837158203,131.931610107422,142.769348144531,144.853652954102,159.319305419922,184.562911987305,194.723495483398,181.742034912109,148.106491088867,93.9891815185547,64.7337493896484,410.30517578125,1000,1000,20.2407302856445,10.2193260192871,7.58361530303955,5.14764308929443,4.15351104736328,3.57968521118164,3.08844637870789,2.66470456123352,2.21934247016907,3.20654249191284,2.32753610610962,1.9163498878479,1.44787645339966,1.42516577243805,1.95849668979645,1.72940576076508,0.178582057356834,0.285795956850052,0.852448880672455,0.629414618015289
393.070007324219,108.693992614746,102.908279418945,115.357276916504,131.049270629883,142.224960327148,146.058135986328,167.051315307617,188.110260009766,200.034286499023,196.535202026367,160.693176269531,100.628929138184,70.661247253418,185.530303955078,1000,1000,33.8803863525391,12.3328876495361,8.37151336669922,6.24395656585693,4.27519083023071,3.71514678001404,3.57624006271362,2.48931670188904,2.1536717414856,2.82727146148682,103.938568115234,104.10831451416,114.920448303223,134.663146972656,142.726104736328,147.571090698242,171.364685058594,191.352951049805,199.898010253906,190.025146484375,154.07682800293,100.345527648926,71.9116516113281,201.22428894043,1000,1000,33.0252075195313,11.8736486434937,8.1552734375,5.5066819190979,4.21006011962891,3.69806814193726,3.17650890350342,2.70065665245056,2.45248317718506,2.83794736862183,1.87391245365143,1.76514315605164,1.8342946767807,1.29412984848022,1.92292284965515,2.33684802055359,0,0.573189079761505,0.321672707796097,0.494280487298965
395.070007324219,111.475662231445,103.954956054688,112.551895141602,130.655899047852,148.127090454102,151.875625610352,176.670288085938,201.445831298828,211.935729980469,204.881301879883,170.558059692383,113.807693481445,78.1716537475586,91.882942199707,1000,1000,104.643745422363,13.4757652282715,9.39675140380859,6.44635963439941,4.73053693771362,4.08023166656494,3.41152453422546,2.83472323417664,2.1240029335022,3.25505685806274,108.218437194824,105.525871276855,114.285713195801,131.701812744141,141.777542114258,152.92936706543,178.96907043457,196.122360229492,211.384231567383,202.908187866211,167.559234619141,112.263603210449,78.1865615844727,90.5861511230469,1000,1000,105.819366455078,13.8626880645752,9.54762840270996,5.73366832733154,4.22433614730835,4.08071994781494,3.50975370407105,2.95560550689697,2.12472629547119,3.32754635810852,2.38367652893066,1.71237933635712,1.43073737621307,1.25628137588501,1.66481685638428,2.75999116897583,0.594106435775757,0.872156381607056,0.53862726688385,0.492506831884384
397.070007324219,114.209114074707,108.371444702148,118.010398864746,133.319061279297,145.873657226562,154.611999511719,184.212341308594,207.886199951172,223.225799560547,212.407562255859,178.058090209961,120.956466674805,83.1990051269531,68.5508422851562,1000,1000,367.853393554687,15.5130853652954,10.9278621673584,6.43557119369507,4.94746446609497,4.229332447052,3.99835968017578,2.63207364082336,2.57431125640869,3.04718780517578,116.912055969238,104.221542358398,113.798973083496,134.148132324219,147.494873046875,156.567733764648,181.455368041992,205.988647460938,223.296783447266,212.431350708008,184.403671264648,123.265663146973,85.6689071655273,68.5822601318359,1000,1000,320.313995361328,15.3005285263062,10.7400217056274,6.07394504547119,4.86287069320679,4.63187265396118,3.57481575012207,2.78769421577454,2.29700231552124,3.10299563407898,2.78706812858582,2.02032208442688,1.5109326839447,1.47636497020721,1.91174137592316,2.21515393257141,0.772476077079773,0.144102603197098,0.31000542640686,0.279857277870178
399.070007324219,117.553070068359,109.35327911377,119.408805847168,130.4443359375,152.508560180664,160.016067504883,192.320816040039,219.396545410156,233.38883972168,225.404006958008,191.186340332031,132.071960449219,91.9218597412109,68.1121139526367,1000,1000,1000,18.0729064941406,12.4105949401855,6.67628145217896,5.26220846176147,5.15512561798096,4.68277931213379,3.29910516738892,2.49955940246582,3.59097623825073,117.545181274414,108.649284362793,116.378341674805,135.289199829102,149.596450805664,161.219650268555,193.04833984375,216.005554199219,234.866165161133,223.421524047852,190.739471435547,136.744186401367,93.2509002685547,67.1732635498047,1000,1000,1000,18.1020565032959,12.3892869949341,6.90155553817749,5.08506107330322,5.05883026123047,3.98671126365662,3.02151560783386,2.56642031669617,3.31557130813599,3.0300989151001,2.28560972213745,1.79474985599518,1.68800485134125,2.00032663345337,2.75126338005066,0.651427209377289,0.0723536685109138,0.233481198549271,-0.208753749728203
401.059997558594,122.934669494629,111.847831726074,117.743019104004,137.754348754883,148.353515625,163.892303466797,197.441192626953,227.247695922852,245.793228149414,236.024841308594,202.496627807617,141.97900390625,104.998649597168,75.3744659423828,479.765319824219,1000,1000,21.3874225616455,14.7397508621216,7.70896196365356,5.3697829246521,5.80374479293823,5.32278919219971,3.2590434551239,2.68719720840454,3.76746082305908,121.507164001465,111.643379211426,117.15291595459,132.474990844727,151.145629882813,160.47038269043,194.741058349609,224.185485839844,243.9130859375,235.353958129883,201.881759643555,149.749496459961,101.418113708496,72.6435012817383,470.584167480469,1000,1000,20.8850498199463,14.2697925567627,6.60911560058594,5.19660758972168,5.92130899429321,5.15048694610596,3.55544662475586,2.71783089637756,3.3538122177124,3.34931373596191,2.41909313201904,1.66631507873535,1.46409058570862,2.17339777946472,2.48629713058472,0.73006021976471,-0.144749224185944,0.459207117557526,-0.140984058380127
403.029998779297,124.971862792969,113.841117858887,119.75944519043,132.459213256836,150.13606262207,167.210861206055,204.539321899414,227.154922485352,248.353637695313,248.037551879883,215.805465698242,157.124740600586,113.584808349609,81.7930374145508,208.87629699707,1000,1000,31.632926940918,17.1201629638672,8.08285331726074,5.87637948989868,6.71921920776367,6.27912664413452,3.46119403839111,2.72122073173523,3.22234153747559,123.833557128906,110.928848266602,116.059303283691,132.224563598633,150.143508911133,166.928939819336,204.306182861328,233.998443603516,246.275726318359,247.80647277832,210.874237060547,156.906951904297,109.468208312988,80.5438003540039,212.450592041016,1000,1000,30.3294315338135,17.1334609985352,7.6084623336792,5.65223360061646,6.24282836914062,5.87137031555176,3.57307028770447,2.78184962272644,3.48776364326477,3.85444569587708,2.45670819282532,1.89590179920197,1.93307733535767,2.45443201065063,2.59186720848083,0.806301534175873,1.02294313907623,0,0.427746474742889
405,130.551712036133,117.845344543457,120.76815032959,134.826354980469,153.321975708008,174.50617980957,211.007934570313,240.511581420898,263.315368652344,260.164642333984,226.887008666992,170.48161315918,128.352493286133,87.6410293579102,95.0066604614258,1000,1000,84.7682571411133,20.993200302124,9.12773895263672,6.27554035186768,7.15457677841187,7.32939767837524,4.24380302429199,3.04907393455505,3.89184761047363,130.601303100586,119.920783996582,121.367813110352,134.170745849609,151.120880126953,170.465591430664,207.398178100586,246.363327026367,260.9189453125,259.149932861328,223.681243896484,171.206604003906,123.415344238281,91.5555572509766,100.120712280273,1000,1000,77.049072265625,20.5529766082764,8.36827087402344,6.72043037414551,7.16723537445068,6.98998546600342,3.86600494384766,3.06115889549255,3.75239968299866,3.58944511413574,3.49140810966492,1.72328364849091,2.2330596446991,1.99495160579681,2.18667268753052,1.09736025333405,0.866801500320435,0.622664988040924,1.19777345657349
406.959991455078,136.408386230469,123.379249572754,122.766860961914,138.843338012695,154.986679077148,178.489440917969,214.958984375,249.894393920898,273.215484619141,266.037445068359,234.320037841797,186.490814208984,135.280166625977,95.7173233032227,78.7491760253906,1000,1000,266.637664794922,25.3292140960693,9.67805671691895,6.86253833770752,7.25872850418091,8.74080944061279,4.80629777908325,3.48095154762268,4.30589532852173,132.021606445312,118.797508239746,122.012359619141,136.367462158203,156.448806762695,177.271087646484,214.30517578125,247.14567565918,270.012054443359,267.491455078125,238.368591308594,187.152450561523,135.229827880859,97.5073013305664,77.9730529785156,1000,1000,233.578720092773,23.7105102539062,9.1713228225708,7.00239658355713,7.31460428237915,8.53317642211914,4.06818294525146,3.4223473072052,3.64147257804871,4.08109521865845,3.3277370929718,1.90918362140656,2.23812627792358,2.35688900947571,2.37684941291809,0.0608050562441349,0.728173017501831,0.23790642619133,0.354007363319397
408.929992675781,140.276458740234,122.800003051758,124.539672851562,140.80354309082,158.278381347656,177.898849487305,219.400161743164,256.878479003906,276.997711181641,278.335845947266,244.615036010742,197.998107910156,150.514022827148,106.254234313965,81.8295593261719,1000,1000,751.149353027344,28.8147125244141,10.6818990707397,7.63860368728638,7.62754964828491,9.59736061096191,4.74797582626343,3.22175335884094,3.53940534591675,141.009857177734,122.60432434082,123.884246826172,140.620056152344,159.010604858398,181.676834106445,221.726196289062,258.442932128906,278.547454833984,277.871917724609,246.539611816406,200.307739257813,145.691284179687,104.863159179688,82.1143798828125,1000,1000,642.910766601562,28.0951480865479,11.0843210220337,7.49851560592651,7.54308319091797,8.99647045135498,4.54181146621704,3.30161833763123,4.29196834564209,3.72286105155945,3.83854150772095,1.75878858566284,1.92824876308441,2.60176920890808,2.70006322860718,0.73787122964859,-0.144634082913399,0.644018709659576,0.284879982471466
411.059997558594,138.052551269531,123.253196716309,123.735809326172,141.509429931641,160.73274230957,183.785659790039,228.673553466797,263.8125,288.588409423828,290.558135986328,256.759796142578,210.571136474609,159.732818603516,117.507057189941,89.8211822509766,483.653869628906,1000,1000,34.529224395752,12.0994110107422,8.35180377960205,7.48682880401611,9.56530380249023,4.46196317672729,3.41531157493591,3.77804684638977,143.439407348633,127.234008789062,125.544219970703,140.493423461914,160.002319335938,183.259750366211,227.185256958008,266.856506347656,294.331024169922,285.762390136719,257.569091796875,217.858947753906,158.782440185547,116.479690551758,87.5717315673828,448.910400390625,1000,1000,33.0447769165039,12.0421905517578,8.22103595733643,7.63330125808716,10.0540990829468,4.93759727478027,3.34997582435608,4.04647302627563,4.18604612350464,3.42706489562988,2.36081051826477,1.88554251194,2.30109190940857,2.46573781967163,0.181082874536514,-0.441208928823471,0.162192851305008,-0.0718855559825897
413.029998779297,146.59326171875,128.050018310547,130.767959594727,145.721343994141,164.991058349609,188.932052612305,227.654968261719,268.730194091797,293.936889648438,296.222015380859,265.741882324219,225.450454711914,174.737503051758,126.751258850098,94.1975708007812,199.400955200195,1000,1000,54.2217025756836,13.7463693618774,8.85894203186035,7.76755952835083,10.1160373687744,4.6629843711853,3.39460706710815,3.64330840110779,149.216690063477,125.647666931152,129.464538574219,142.345352172852,164.490707397461,186.838119506836,230.273651123047,264.807434082031,293.236877441406,296.289947509766,270.533294677734,224.75537109375,174.78239440918,127.096801757813,95.2295379638672,212.894378662109,1000,1000,51.7564163208008,13.2566795349121,8.86354827880859,7.73712873458862,10.2479658126831,4.91284322738647,3.57368087768555,3.59479069709778,3.53150820732117,3.29667019844055,2.82442927360535,2.20582628250122,2.86195945739746,2.67090964317322,0.432445794343948,0.933505654335022,0.999615550041199,0.0704870671033859
415,149.484146118164,131.128295898438,132.82275390625,144.363204956055,163.78581237793,188.464660644531,229.423126220703,274.399108886719,299.195953369141,297.114044189453,277.987884521484,231.695343017578,184.051040649414,136.189346313477,102.104858398438,115.513290405273,1000,1000,139.284515380859,15.7825794219971,9.95479488372803,8.06405830383301,10.9983739852905,4.98758316040039,3.68973970413208,4.28072214126587,147.680679321289,130.785980224609,128.365509033203,143.143142700195,161.864852905273,189.791351318359,227.958923339844,274.165466308594,301.04736328125,310.56005859375,275.982299804687,234.395263671875,183.501174926758,137.231552124023,102.634063720703,114.572898864746,1000,1000,140.861190795898,15.5664262771606,9.78302001953125,8.2869348526001,10.3019714355469,5.22392797470093,3.63989305496216,4.34555912017822,3.82537484169006,3.09550547599793,2.822678565979,2.02834558486938,2.63644599914551,3.28109979629517,0.481202989816666,1.21350562572479,0.0780396461486816,1.0607453584671
416.959991455078,157.172119140625,131.87109375,130.202209472656,145.92707824707,168.827438354492,194.781036376953,238.904251098633,279.248138427734,305.477722167969,310.353881835937,289.132965087891,245.056777954102,200.66618347168,151.481887817383,111.154113769531,91.1217803955078,1000,1000,482.773651123047,18.4246673583984,11.4669828414917,9.2190990447998,10.3077344894409,5.51839447021484,3.7685980796814,4.6714243888855,151.073028564453,136.667785644531,131.747222900391,143.695236206055,164.481948852539,191.194595336914,234.178939819336,274.359405517578,305.533966064453,313.351501464844,284.027130126953,245.732482910156,201.428787231445,146.373947143555,109.169692993164,89.8290634155273,1000,1000,445.862457275391,17.4943103790283,10.6531343460083,8.796555519104,9.99304008483887,5.46991539001465,3.84324812889099,4.26772451400757,3.68502712249756,3.59514951705933,2.75025105476379,2.35047650337219,2.83852410316467,3.0261504650116,0.843424320220947,0.284454554319382,0.557236075401306,0.981904923915863
418.929992675781,156.148559570313,137.874435424805,133.414733886719,142.352584838867,163.641906738281,191.933319091797,236.548721313477,276.411010742187,310.458679199219,318.268890380859,293.478240966797,250.459854125977,213.278106689453,160.945037841797,117.250015258789,90.7930755615234,1000,1000,1000,20.4852180480957,12.4313478469849,9.58575820922852,9.94962215423584,6.06805944442749,4.06641292572022,4.78985929489136,154.09147644043,135.272964477539,134.005065917969,143.284698486328,167.545471191406,192.7451171875,234.395065307617,274.237274169922,309.134552001953,311.490417480469,302.479339599609,250.413360595703,211.656768798828,159.633895874023,117.822196960449,92.2059936523437,1000,1000,1000,20.2556037902832,12.5577754974365,9.20406436920166,10.3369064331055,5.86888647079468,3.97965264320374,4.62505102157593,3.95489430427551,3.72037196159363,3.19164991378784,2.97867894172668,2.5842924118042,2.87842869758606,0.42219540476799,0.941687762737274,0.945924639701843,0.785209536552429
421.070007324219,162.519195556641,143.119400024414,137.260101318359,144.750473022461,165.6513671875,191.698806762695,239.128952026367,284.897033691406,308.335388183594,314.428131103516,300.97314453125,259.367126464844,224.194046020508,173.544174194336,127.333450317383,96.0154418945313,484.305419921875,1000,1000,24.8007659912109,13.8058586120605,10.1226587295532,9.61634826660156,6.19967985153198,4.53947591781616,4.87289381027222,156.118774414062,141.055892944336,137.158233642578,148.293533325195,168.204391479492,187.601379394531,233.770614624023,276.991363525391,309.703643798828,322.303924560547,298.647552490234,262.867889404297,224.319396972656,173.130081176758,124.759284973145,95.1702270507812,512.777954101562,1000,1000,23.3869075775146,13.3788824081421,10.4650735855103,9.89624118804932,6.73592662811279,4.40644931793213,5.09437894821167,4.1575927734375,3.49577212333679,3.18754458427429,3.0274863243103,2.9021725654602,3.578528881073,0.902907311916351,1.16042935848236,-0.157853201031685,0.501972019672394
423.070007324219,164.824905395508,143.165267944336,137.968841552734,149.541687011719,167.438049316406,196.142791748047,239.039886474609,279.616363525391,310.641967773438,326.888519287109,302.83935546875,270.063690185547,235.1474609375,185.425308227539,135.381652832031,99.4159088134766,209.880935668945,1000,1000,38.860595703125,14.513934135437,11.5912094116211,10.0067377090454,6.86060380935669,4.54798412322998,5.16430568695068,163.766143798828,139.040283203125,140.782318115234,145.699142456055,166.266021728516,192.587768554687,240.616760253906,284.477661132813,314.075622558594,324.199005126953,312.555389404297,268.799041748047,231.137176513672,179.945526123047,135.133239746094,101.497344970703,210.776245117187,1000,1000,38.3884468078613,14.8236293792725,10.9012975692749,10.2626323699951,6.21885347366333,4.45437860488892,4.66363859176636,4.27747201919556,3.617027759552,3.18972396850586,3.29170799255371,3.20448637008667,3.24430799484253,0.361859977245331,0.796293616294861,0.245841190218925,0.421762973070145
